release_id	paper_id	doi	mechanism_claim_id	record_index	public_v1_included	review_status	publication_grade	claim_text	entity_scope	evidence_class	direct_assay_types	source_locator	limitations	source_reviewed	source_final_path
amp-evidence-atlas-v1-rc1	doi__10.1021_ja410385c		mech-004-cell-permeability-hypothesis	4	true	accepted_with_cautions	true	The authors propose enhanced cell permeability as a likely contributor to MIC improvements, but the local material does not contain a direct permeability assay for compounds 1a-1g.	ADEP analog antibacterial potency interpretation	source_stated_hypothesis	[]	"{""locator"":""xml:sec=8:Conclusion"",""source_path"":""source/paper.xml""}"	Do not promote this hypothesis to direct mechanism; no permeability assay was recovered locally.	true	papers/doi__10.1021_ja410385c/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_mp400747k		mech-001	1	true	accepted_with_cautions	true	HE repeats act as a pH-sensitive masking element for arginine-rich cell-penetrating peptide constructs, with lower-pH conditions increasing HeLa cell uptake/surface binding relative to neutral pH.	GST-(HE)n-YG(RG)6 and GST-(HE)n-YGR6G6 constructs	indirect_cellular_uptake_mechanism	[]	"{""locator"":""xml:sec=10:Cell Uptake and Surface Binding Study; xml:fig=2"",""source_path"":""paper_packets/doi__10.1021_mp400747k/raw/paper.xml""}"	Cellular uptake/surface binding supports CPP delivery behavior, not antimicrobial killing, anticancer cytotoxicity, membrane permeabilization, or MIC/MBC activity.		papers/doi__10.1021_mp400747k/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_mp400747k		mech-002	2	true	accepted_with_cautions	true	Clustered arginine YGR6G6 constructs showed stronger pH sensitivity in uptake than mixed YG(RG)6 constructs under the tested HeLa assay conditions.	YGR6G6 versus YG(RG)6 HE-fusion constructs	phenotypic_activity_comparison	[]	"{""locator"":""xml:abstract; xml:sec=10; xml:table=2"",""source_path"":""paper_packets/doi__10.1021_mp400747k/raw/paper.xml""}"	Comparative uptake phenotype only; does not establish antimicrobial target or cytotoxic mechanism.		papers/doi__10.1021_mp400747k/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_mp400747k		mech-003	3	true	accepted_with_cautions	true	CD spectroscopy linked (HE)10-YG(RG)6 beta-sheet behavior and (HE)10-YGR6G6/Tat random-coil behavior to differences in pH sensitivity.	(HE)10-YG(RG)6, (HE)10-YGR6G6, and (HE)10-Tat peptides	structure_activity_correlation	[]	"{""locator"":""xml:sec=8:Peptides Preparation and Circular Dichroism Spectroscopy; xml:fig=7; xml:fig=8"",""source_path"":""paper_packets/doi__10.1021_mp400747k/raw/paper.xml""}"	Secondary-structure correlation only; not direct antimicrobial or toxicity mechanism evidence.		papers/doi__10.1021_mp400747k/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_mp5003027		mech-001-cellular-uptake-localization	1	true	accepted_with_cautions	true	Peptide 1 has source-supported cell-penetrating behavior in SK-OV-3 cells, with fluorescein-labeled peptide observed in nucleus and cytosol under the reported confocal assay conditions.	peptide 1 / fluorescein-labeled F-[KR4W4]	direct_cellular_uptake_assay_not_antibacterial_killing_mechanism	"[""confocal laser scanning microscopy""]"	"{""locator"":""xml:sec=3.5:lines=396-415; xml:fig=5:Figure 4"",""source_path"":""papers/doi__10.1021_mp5003027/source/paper.xml""}"	This supports cellular uptake/localization in eukaryotic cells and should not be over-promoted to a direct bacterial killing mechanism.	true	papers/doi__10.1021_mp5003027/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_mp5003027		mech-002-mixed-uptake-pathways	2	true	accepted_with_cautions	true	Temperature and ATP-depletion assays support mixed endocytotic and nonendocytotic uptake pathways for the fluorescein-labeled peptide in SK-OV-3 cells.	fluorescein-labeled peptide 1 in SK-OV-3 cells	direct_cellular_uptake_mechanism	"[""temperature control assay"",""ATP depletion assay"",""flow cytometry""]"	"{""locator"":""xml:sec=3.5:lines=404-416; xml:fig=6:Figure 5"",""source_path"":""papers/doi__10.1021_mp5003027/source/paper.xml""}"	Uptake pathway evidence is eukaryotic-cell uptake evidence, not direct membrane disruption evidence in bacteria.	true	papers/doi__10.1021_mp5003027/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_mp5003027		mech-003-antibacterial-synergy-hypothesis	3	true	accepted_with_cautions	true	The paper frames improved tetracycline uptake as a possible explanation for enhanced antibacterial activity in combination studies, while explicitly leaving the exact interaction mechanism unresolved.	peptide 1 plus tetracycline combination studies	hypothesis_or_mechanism_context_pending_direct_bacterial_assay		"{""locator"":""xml:sec=4:lines=422-430; xml:sec=3.3:lines=342-368"",""source_path"":""papers/doi__10.1021_mp5003027/source/paper.xml""}"	Do not classify as direct antibacterial mechanism; source states further investigation is required.	true	papers/doi__10.1021_mp5003027/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_nl5002313		mech-001	1	true	accepted_with_cautions	true	Temperature-triggered ELPBC micelle assembly increases displayed CPP density and amplifies HeLa cellular uptake at 42 C versus 37 C.	CPP-ELPBC nanopeptifier library including RTAT-ELPBC, TAT-ELPBC, Arg5-ELPBC, and Arg8-ELPBC	direct_mechanism	"[""flow cytometry cellular uptake"",""confocal fluorescence microscopy""]"	"{""locator"":""xml:fig=3:Figure 3; xml:fig=4:Figure 4; xml:table=2"",""pdf_text_locator"":""pdf_text:nl5002313.txt:lines 331-365,367-414"",""source_path"":""paper_packets/doi__10.1021_nl5002313/raw/paper.xml""}"	This mechanism concerns mammalian cell uptake, not antimicrobial killing.	true	papers/doi__10.1021_nl5002313/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_nl5002313		mech-002	2	true	accepted_with_cautions	true	Arg8-ELPBC-cBH3 produces thermally controlled HeLa cytotoxicity and caspase-3 activation after BH3 cargo delivery/release.	Arg8-ELPBC-cBH3 drug conjugate	direct_mechanism	"[""MTS cell survival assay"",""caspase-3 activity assay"",""furin-cleavage release assay""]"	"{""locator"":""xml:fig=5:Figure 5; main-text cytotoxicity/apoptosis paragraphs"",""pdf_text_locator"":""pdf_text:nl5002313.txt:lines 512-547,589-624"",""source_path"":""paper_packets/doi__10.1021_nl5002313/raw/paper.xml"",""supplementary_sources"":[""pdf_text:nl5002313_si_001.txt:lines 404-416,490-506""]}"	Exact Figure 5 bar heights are not tabulated; conclusion is supported as a statistical/qualitative source claim.	true	papers/doi__10.1021_nl5002313/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_nl5002313		mech-003	3	true	accepted_with_cautions	true	Local sources do not support a primary antimicrobial mechanism or antimicrobial activity assay for DRAMP35191/RTAT-ELPBC.	DRAMP35191 / RTAT-ELPBC database-linked record	source_conflict_caution		"{""locator"":""database:linked_dramp_activity_records:row=1 compared with xml:table=1, xml:table=2, and Figure 5 source review"",""source_path"":""paper_packets/doi__10.1021_nl5002313/database/linked_dramp_activity_records.jsonl""}"	Database antimicrobial label is preserved as conflict; no antimicrobial mechanism is inferred.	true	papers/doi__10.1021_nl5002313/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_np5003548		mech-001	1	true	accepted_with_cautions	true	The paper supports an indirect lipopeptide amphiphilicity/membrane-interaction context from related compounds, but it does not report a direct mechanism assay for trichormamides A or B.	Trichormamides A and B	indirect_context_no_direct_mechanism	[]	"{""locator"":""pdf_text:np5003548.txt:lines=760-775 and 1461-1475; xml:Results and Discussion:lipopeptide comparison/summary"",""source_path"":""paper_packets/doi__10.1021_np5003548/extracted/pdf_text/np5003548.txt"",""xml_source_path"":""paper_packets/doi__10.1021_np5003548/raw/paper.xml""}"	Do not promote the paper background on membrane interaction or related compounds to direct mechanism evidence for these two compounds.		papers/doi__10.1021_np5003548/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_np700718p		mech-mollamide-b-activity-context-001	1	true	accepted_with_cautions	true	Mollamide B has source-supported antimalarial, antileishmanial, anti-HIV, and cancer-cell growth activity values, but the paper does not report a direct antimicrobial membrane mechanism or target-mechanism assay for Mollamide B.	Mollamide B / DRAMP:DRAMP34523 in this paper	activity_context_no_direct_mechanism	[]	"{""locator"":""xml:sec=2:bioactivity_paragraphs; pdf:local-DRAMP-18543965.txt:lines=388-423"",""source_nxml_path"":""paper_packets/doi__10.1021_np700718p/extracted/oa_package/local-DRAMP-18543965/PMC2651694/np700718p.nxml"",""source_path"":""paper_packets/doi__10.1021_np700718p/raw/paper.xml"",""source_pdf_text_path"":""paper_packets/doi__10.1021_np700718p/extracted/pdf_text/local-DRAMP-18543965.txt""}"	Do not promote activity screening, COX-2 non-inhibition, or cytotoxicity outcomes into a direct AMP mechanism; the paper reports screening outcomes and chemical structure/stereochemistry work.		papers/doi__10.1021_np700718p/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_np700718p		mech-mollamide-b-structure-context-002	2	true	accepted_with_cautions	true	The paper uses NMR/ROESY-derived restraints, Marfey analysis, and molecular modeling to assign Mollamide B cyclic modified structure/stereochemistry; this supports database identity adjudication but is structural context rather than a biological mechanism assay.	Mollamide B modified cyclic hexapeptide identity	structure_identity_context_not_direct_mechanism	[]	"{""figure_paths"":[""paper_packets/doi__10.1021_np700718p/extracted/oa_package/local-DRAMP-18543965/PMC2651694/np-2007-00718p_0004.jpg"",""paper_packets/doi__10.1021_np700718p/extracted/oa_package/local-DRAMP-18543965/PMC2651694/np-2007-00718p_0003.jpg""],""locator"":""xml:fig=1:Figure 1; xml:fig=2:Figure 2; xml:sec=11:Molecular Modeling; pdf:local-DRAMP-18543965.txt:lines=148-169,683-745"",""source_path"":""paper_packets/doi__10.1021_np700718p/raw/paper.xml"",""source_pdf_text_path"":""paper_packets/doi__10.1021_np700718p/extracted/pdf_text/local-DRAMP-18543965.txt""}"	Figure 1/2 and molecular modeling evidence are not biological mechanism or AMP mode-of-action assays.		papers/doi__10.1021_np700718p/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_ol3022758		mech-bottromycin-d-bacteriostatic-action-001	1	true	accepted_with_cautions	true	Bottromycin D was bacteriostatic rather than bactericidal under the tested MIC follow-up conditions.	Bottromycin D (compound 1)	direct_phenotypic_action	"[""MIC follow-up plating for bactericidal versus bacteriostatic action""]"	"{""locator"":""si_pdf_text:local-DBAASP-PMC3466018.txt:lines=208-221"",""source_path"":""paper_packets/doi__10.1021_ol3022758/extracted/pdf_text/local-DBAASP-PMC3466018.txt""}"	The local SI states higher concentrations would be needed to confirm mode of action; this is not a direct molecular target mechanism.		papers/doi__10.1021_ol3022758/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1021_ol3022758		mech-bottromycin-d-ripp-biosynthesis-002	2	true	accepted_with_cautions	true	Bottromycin D is supported as a ribosomally synthesized and post-translationally modified peptide product of the bst cluster in WMMB272.	Bottromycin D biosynthesis, BstA/bst cluster	biosynthetic_pathway_evidence		"{""figure_locator"":""xml:fig=1:Figure 1"",""locator"":""pdf_text:ol3022758.txt:lines=169-179;305-365;374-386"",""source_path"":""paper_packets/doi__10.1021_ol3022758/extracted/pdf_text/ol3022758.txt""}"	The paper proposes specific tailoring steps but says further work is required to confirm that the identified cluster contains all necessary biosynthetic genes.		papers/doi__10.1021_ol3022758/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2013.401		mech-001-plasma-membrane-permeabilization	1	true	accepted_with_cautions	true	killerFLIP-E causes rapid loss of plasma membrane integrity in sensitive cancer cells and EM-visible plasma membrane breaks.	killerFLIP-E	direct_mechanism	"[""Trypan blue exclusion time course"",""electron microscopy""]"	"{""locator"":""xml:sec=4; xml:fig=3"",""source_path"":""source/paper.xml""}"	Exact full time-course values beyond the text-reported 15 min values are not asserted.	true	papers/doi__10.1038_cddis.2013.401/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2013.401		mech-002-amphiphilic-micellar-lytic-peptide	2	true	accepted_with_cautions	true	The source frames killerFLIP-E as amphiphilic and DLS-supported self-assembling into micelle-like structures, consistent with a cationic lytic peptide mechanism.	killerFLIP-E	biophysical_support		"{""locator"":""xml:sec=5; xml:fig=4"",""source_path"":""source/paper.xml""}"	This supports the lytic-peptide mechanism but does not by itself identify a unique membrane molecular target.	true	papers/doi__10.1038_cddis.2013.401/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2013.401		mech-003-apoptosis-necroptosis-independent	3	true	accepted_with_cautions	true	Cell death persists in FADD-, caspase-8-, and RIPK1-deficient Jurkat models and is not blocked by zVAD-fmk, so the final mechanism should not be overcalled as canonical apoptosis or necroptosis.	killerFLIP-E	pathway_exclusion		"{""locator"":""xml:sec=6; xml:fig=5"",""source_path"":""source/paper.xml""}"	Caspase/PARP cleavage is observed as downstream/apoptosis-marker context, not promoted to the primary lethal mechanism.	true	papers/doi__10.1038_cddis.2013.401/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2013.401		mech-004-selective-cancer-cell-activity	4	true	accepted_with_cautions	true	killerFLIP-E shows stronger activity in leukemia/prostate/colon cancer cells than in normal epithelial/endothelial cells under the tested conditions.	killerFLIP-E and full killerFLIP	phenotype_supported		"{""locator"":""xml:sec=3; xml:fig=2d"",""source_path"":""source/paper.xml""}"	Several cancer-cell panel values are graph-only or database-derived and are not promoted as exact source-verified numeric rows.	true	papers/doi__10.1038_cddis.2013.401/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2015.118		mech-001-akt-phosphorylation-switch	1	true	accepted_with_cautions	true	Akt phosphorylates Ser158 in BH3BIM(I155R/E158S), converting the designed BH3 peptide from weaker BCL-2/BCL-XL binding to potent antiapoptotic BCL-2-family binding.	BH3BIM(I155R/E158S) and p-BH3BIM(I155R/E158S)	direct_mechanism	"[""in vitro Akt kinase assay"",""isothermal titration calorimetry"",""GST-PUMA/BCL-2 competition assay""]"	"{""figure_image"":""paper_packets/doi__10.1038_cddis.2015.118/extracted/oa_package/local-DRAMP-26136077/PMC4650712/cddis2015118f3.jpg"",""locator"":""xml:sec=3; xml:fig=2; xml:fig=3"",""source_path"":""source/paper.xml""}"	BCL-2/BCL-XL binding is a biochemical mechanism context, not an antimicrobial activity assay.	true	papers/doi__10.1038_cddis.2015.118/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2015.118		mech-002-akt-dependent-cancer-cell-killing	2	true	accepted_with_cautions	true	CPP-BH3BIM(I155R/E158S) reduces viability of Akt-active cancer cells and the effect is diminished when Akt activity is lowered or absent in comparison cell contexts.	CPP-BH3BIM(I155R/E158S) in PC3, HCT116, A549, H1299, and H23 cell assays	direct_mechanism	"[""MTT cell viability"",""Akt/PTEN perturbation"",""Western blot for Akt/GSK3beta phosphorylation""]"	"{""figure_image"":""paper_packets/doi__10.1038_cddis.2015.118/extracted/oa_package/local-DRAMP-26136077/PMC4650712/cddis2015118f6.jpg"",""locator"":""xml:sec=6; xml:fig=6a; xml:fig=6d; xml:fig=6e-f"",""source_path"":""source/paper.xml""}"	Exact OD540 bar heights are figure-derived; final activity rows avoid unsupported exact digitization.	true	papers/doi__10.1038_cddis.2015.118/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_cddis.2015.118		mech-003-intrinsic-apoptosis-bax-dependence	3	true	accepted_with_cautions	true	The peptide-induced cell death is consistent with intrinsic apoptosis, supported by cytochrome c redistribution, PARP cleavage context, and BAX-dependent viability loss.	CPP-BH3BIM(I155R/E158S) and GST-BH3BIM(I155R/E158S) delivery experiments	direct_mechanism	"[""cytochrome c immunofluorescence"",""cell fractionation"",""PARP cleavage western blot"",""BAX isogenic HCT116 viability assay""]"	"{""figure_image"":""paper_packets/doi__10.1038_cddis.2015.118/extracted/oa_package/local-DRAMP-26136077/PMC4650712/cddis2015118f7.jpg"",""locator"":""xml:sec=6; xml:sec=7; xml:fig=6b; xml:fig=6g; xml:fig=7d-f; supp:Figure S5"",""source_path"":""source/paper.xml"",""supplementary_source"":""paper_packets/doi__10.1038_cddis.2015.118/extracted/oa_package/local-DRAMP-26136077/PMC4650712/cddis2015118x1.docx""}"	Mechanism is anticancer apoptotic activity; no primary-source antimicrobial mechanism is present.	true	papers/doi__10.1038_cddis.2015.118/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_hdy.2016.117		mech-membrane-permeability-fig7	1	true	accepted_with_cautions	true	CAP18(FV) and engineered mutants permeabilized bacterial membranes in propidium-iodide assays at peptide doses tied to their CL values.	CAP18(FV), CAP18(FV)(2-31), CAP18(FV)-HsNC, CAP18(FV)-TtNC	direct_mechanism	"[""propidium iodide membrane permeability fluorescence""]"	"{""locator"":""xml:sec=10:Membrane permeability assay; xml:fig=7:Figure 7"",""source_path"":""source/paper.xml""}"	Figure-level curves are qualitative in the packet; exact fluorescence time-course values were not converted into numeric rows.	true	papers/doi__10.1038_hdy.2016.117/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_hdy.2016.117		mech-sem-morphology-fig8	2	true	accepted_with_cautions	true	SEM imaging supports membrane/cell-envelope damage after peptide treatment of Salmonella enterica ATCC 14028.	CAP18(FV) and mutants tested at 10x CL	direct_mechanism	"[""scanning electron microscopy after peptide treatment""]"	"{""locator"":""xml:sec=11:Scanning electron microscope; xml:fig=8:Figure 8"",""source_path"":""source/paper.xml""}"	SEM supports morphology disruption; it is not a standalone molecular target assay.	true	papers/doi__10.1038_hdy.2016.117/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_hdy.2016.117		mech-receptor-evolution-fpr2	3	true	accepted_with_cautions	true	The paper argues that positive selection in CAP18-MP terminal regions is more consistent with receptor co-evolution than with antibacterial potency differences.	CAP18-MP/LL-37 terminal regions and mammalian FPR2 family	inferred_evolutionary_mechanism		"{""locator"":""xml:sec=19:Evolutionary variability of LL-37 receptors; xml:fig=10:Figure 10"",""source_path"":""source/paper.xml""}"	This is evolutionary/structural inference; no direct CAP18-MP-FPR2 complex assay is reported in this paper.	true	papers/doi__10.1038_hdy.2016.117/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ja.2010.22		mech-etamycin-streptogramin-context	1	true	accepted_with_cautions	true	The paper identifies etamycin as a streptogramin B depsipeptide and discusses protein-synthesis inhibition as a presumed class mechanism, not as a directly measured molecular target in this study.	etamycin	mechanism_context_indirect	[]	"{""locator"":""xml:sec=1:INTRODUCTION; xml:sec=14:DISCUSSION"",""source_path"":""source/paper.xml""}"	No ribosome-binding or translation assay was performed for etamycin in this paper; do not promote this to direct_mechanism.	true	papers/doi__10.1038_ja.2010.22/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ja.2010.22		mech-etamycin-time-kill-phenotype	2	true	accepted_with_cautions	true	Time-kill assays show concentration- and time-dependent antibacterial phenotype against USA300, but this phenotype does not identify a direct molecular mechanism.	etamycin against CA-MRSA USA300/UAMS-1182	phenotypic_activity_context	"[""time-kill assay""]"	"{""locator"":""xml:sec=11:In Vitro Time-Kill Assays; xml:fig=2:Figure 2; xml:sec=13:RESULTS"",""source_path"":""source/paper.xml""}"	Phenotypic killing evidence is retained separately from direct mechanism ontology.	true	papers/doi__10.1038_ja.2010.22/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ki.2012.410	10.1038/ki.2012.410	mech-001	1	true	accepted_with_cautions	true	RNase 7 directly disrupts uropathogen cell-envelope integrity in the source-reviewed AFM experiment.	recombinant RNase 7 tested against E. coli, P. aeruginosa, and E. faecalis	direct_mechanism	"[""atomic_force_microscopy""]"	"{""locator"":""xml:sec=9:RNase 7 disrupts the microbial cell membrane of uropathogenic bacteria"",""source_path"":""source/paper.xml""}"	Direct membrane-disruption evidence is morphological; no single molecular target is assigned.	true	papers/doi__10.1038_ki.2012.410/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ki.2012.410	10.1038/ki.2012.410	mech-002	2	true	accepted_with_cautions	true	RNase 7 rapidly kills tested uropathogens with membrane-damage readouts in Live/Dead and confocal microscopy assays.	recombinant RNase 7 against E. coli PEDUTI-89 and E. faecalis PEDUTI-983	direct_mechanism	"[""Live/Dead BacLight viability assay"",""confocal microscopy""]"	"{""locator"":""xml:sec=8:RNase 7 rapidly destroys uropathogens"",""source_path"":""source/paper.xml""}"	The fluorescence/confocal assays support bactericidal membrane damage and neutralization by antibody; they do not quantify a biochemical binding target.	true	papers/doi__10.1038_ki.2012.410/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ki.2012.410	10.1038/ki.2012.410	mech-003	3	true	accepted_with_cautions	true	RNase 7 is part of urinary tract epithelial defense, with infection-associated expression and urinary peptide increases supporting host-defense context.	human urinary tract RNase 7 expression and secretion	host_defense_expression_context		"{""locator"":""xml:sec=6:RNase 7 is secreted into the urine, and urinary levels of RNase 7 peptide increase with infection"",""source_path"":""source/paper.xml""}"	Expression/localization evidence is contextual host-defense evidence, not a direct antimicrobial mechanism assay by itself.	true	papers/doi__10.1038_ki.2012.410/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_nchembio.215		mech-cyclosporin-a-context-001	1	true	accepted_with_cautions	true	Cyclosporin A is source-located as a potent P. falciparum growth inhibitor in the supplementary activity table; the paper does not provide a direct Cyclosporin A mechanism assay or a primary peptide/structure identity record for DBAASP sequence verification.	Cyclosporin A / DBAASP:DBAASPN_15677 in this paper	activity_context_no_direct_mechanism	[]	"{""locator"":""supp:NIHMS131531-supplement-1.pdf:Supplementary Table 6:lines=1070-1088; xml:sec=11:In vitro drug assays"",""source_path"":""paper_packets/doi__10.1038_nchembio.215/extracted/pdf_text/NIHMS131531-supplement-1.txt"",""source_pdf_path"":""paper_packets/doi__10.1038_nchembio.215/extracted/oa_package/local-DBAASP-PMC2784992/PMC2784992/NIHMS131531-supplement-1.pdf""}"	Do not promote the database identity or mechanism beyond source-supported activity/citation evidence; the calcineurin-inhibitor annotation appears as contextual prior information in the supplementary table, not a mechanism assay in this paper.		papers/doi__10.1038_nchembio.215/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ncomms4067		mech-001	1	true	accepted_with_cautions	true	HR2P inhibits MERS-CoV entry/fusion by targeting the viral HR1 domain and blocking formation of the six-helix-bundle fusion core.	HR2P and HR2-derived analogues	direct_mechanism	"[""crystal structure of HR1-L6-HR2 fusion core"",""N-PAGE 6-HB formation"",""MERS-CoV S-mediated cell-cell fusion inhibition"",""time-of-addition entry-stage assay""]"	"{""locator"":""xml:abstract; xml:sec=7; xml:sec=8; xml:sec=10; xml:fig=4; xml:fig=5; xml:fig=6; supp:Supplementary Figure S1"",""source_path"":""papers/doi__10.1038_ncomms4067/source/paper.xml; paper_packets/doi__10.1038_ncomms4067/extracted/pdf_text/41467_2014_BFncomms4067_MOESM272_ESM.txt""}"	Direct membrane fusion/entry mechanism is supported; no claim is made for bacterial membrane permeabilization or nucleic-acid binding.		papers/doi__10.1038_ncomms4067/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ncomms4067		mech-002	2	true	accepted_with_cautions	true	Charged substitutions introduced into HR2P improve helicity, complex stability, water solubility, and cell-fusion inhibitory activity while preserving the HR1-HR2 interaction interface.	HR2P-M1 and HR2P-M2	structure_guided_activity_optimization	"[""Table 2 biophysical/activity comparison"",""CD helicity/Tm measurements"",""cell-cell fusion IC50""]"	"{""locator"":""xml:table=2:graphic=41467_2014_Article_BFncomms4067_Figa_HTML.jpg"",""source_path"":""paper_packets/doi__10.1038_ncomms4067/extracted/oa_package/local-DRAMP-24473083/PMC7091805/41467_2014_Article_BFncomms4067_Figa_HTML.jpg"",""source_surface"":""OA package Table 2 image, because Table 2 is graphic-only in JATS XML""}"	Table 2 is image-only in the XML package and was manually reviewed; database rows that assign unsupported additional variant values remain source_conflict.		papers/doi__10.1038_ncomms4067/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ncomms4067		mech-003	3	true	accepted_with_cautions	true	HR2P shows low/no in vitro cytotoxicity to 293T, Huh-7, and Vero/Vero E6 assay cells up to 1000 uM, supporting selectivity rather than a nonspecific cytotoxic mechanism.	HR2P toxicity/selectivity	toxicity_context	"[""CCK-8/XTT cytotoxicity assay"",""Supplementary Figure S2""]"	"{""locator"":""xml:sec=11:Lack of cytotoxicity of the HR1P and HR2P peptides; supp:Supplementary Figure S2"",""source_path"":""papers/doi__10.1038_ncomms4067/source/paper.xml; paper_packets/doi__10.1038_ncomms4067/extracted/pdf_text/41467_2014_BFncomms4067_MOESM272_ESM.txt""}"	Cytotoxicity result is censored/no-effect; exact CC50 is not recoverable from local material.		papers/doi__10.1038_ncomms4067/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ncomms6573		mech-001-cell-penetrating-delivery	1	true	accepted_with_cautions	true	The (rR)3R2 cell-penetrating peptide component enables cytosolic delivery of otherwise cell-impermeable fluorescent probe constructs in live cells.	probes 1-3 containing the (rR)3R2 CPP	direct_functional_cellular_evidence	"[""live-cell confocal uptake/distribution imaging""]"	"{""locator"":""xml:sec=3:Effect of (rR)3R2 on the labelling of the probes for F-actin; xml:fig=2:Figure 2"",""source_path"":""source/paper.xml""}"	This is cell-penetrating delivery/labeling evidence, not antimicrobial mechanism evidence.	true	papers/doi__10.1038_ncomms6573/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ncomms6573		mech-002-f-actin-labeling	2	true	accepted_with_cautions	true	Lifeact-bearing probes label endogenous F-actin in live cells and colocalize with standard actin markers.	probes 1-3 with Lifeact recognition unit	direct_target_labeling_evidence	"[""confocal colocalization"",""single-molecule localization microscopy""]"	"{""locator"":""xml:sec=3:Effect of (rR)3R2 on the labelling of the probes for F-actin; xml:fig=3:Figure 3; xml:fig=4:Figure 4"",""source_path"":""source/paper.xml""}"	Target-labeling mechanism is restricted to imaging application and does not support DRAMP antimicrobial/anticancer activity labels.	true	papers/doi__10.1038_ncomms6573/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_ncomms6573		mech-003-lysosome-labeling	3	true	accepted_with_cautions	true	The epoxysuccinyl scaffold probe design supports lysosome/cathepsin-directed live-cell labeling and super-resolution lysosome imaging.	probes 5-6	direct_target_context_with_colocalization	"[""live-cell lysosome imaging"",""LysoTracker colocalization""]"	"{""locator"":""xml:sec=6:Super-resolution imaging of lysosomes in live cells; xml:fig=5:Figure 5; supp:Supplementary Figure 7"",""source_path"":""source/paper.xml""}"	This mechanism claim is a lysosome-imaging claim; no antimicrobial or anticancer mechanism is asserted.	true	papers/doi__10.1038_ncomms6573/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1038_s41392-021-00698-x		mech-001	1	true	accepted_with_cautions	true	Reported lipopeptides inhibit coronavirus spike-mediated membrane fusion and pseudovirus entry by targeting HR1/HR2 fusion machinery rather than by antibacterial membrane-disruption assays.	SARS-CoV-2/HCoV HR2-derived lipopeptides reported in this paper	direct_mechanism	"[""DSP-based cell-cell fusion inhibition plus PV single-cycle infection inhibition""]"	"{""locator"":""body paragraphs Par3-Par6 and Fig. 1 caption"",""source_path"":""papers/doi__10.1038_s41392-021-00698-x/source/paper.xml""}"	Direct mechanism is antiviral fusion inhibition; no antibacterial AMP killing mechanism is supported by local material.		papers/doi__10.1038_s41392-021-00698-x/final/mechanism_ontology_record.json
